pc 1,pc 2,pc 3
0.795429446929631,0.032017415084294815,0.03247272323735095
0.8183003278081531,-0.047646583801284975,-0.2331165679496476
0.8212109718231266,0.09627048973605454,-0.2327012964049067
0.8212109718231266,0.09627048973605454,-0.2327012964049067
0.8113143245638159,-0.06874278756429952,-0.17642177273572582
0.8225328612695928,0.08267916343896042,-0.2501324590603634
0.7821306749931596,-0.016675172214135767,0.1045559568596206
0.8389806212562922,0.10002199125804453,-0.05490867778240516
0.8127121753678801,-0.02167704261013248,-0.07069500732463146
0.784194578681479,-0.10330828724740698,-0.14628367089163305
0.785204135288976,-0.09910185912815445,-0.1495874771890621
0.8407133460752598,-0.2167986501917867,-0.18606217547147966
0.8046126097561466,-0.19011091637932284,0.12186348767633753
0.8287827728305455,-0.059936379146395574,0.004327165630815533
0.8287827728305455,-0.059936379146395574,0.004327165630815533
0.8307010445613947,0.12341149403066826,-0.2053350396107506
0.7907825206048917,-0.005366109344558223,-0.23815923954530227
0.8177085857897539,-0.26202316923947166,-0.10745214219274185
0.7882167997908474,-0.054021776050762166,-0.2107958819378751
0.845720205522392,-0.20398758509038664,0.14811129208827806
0.7863381992884131,-0.15917537032686654,-0.0802486961405402
0.865319846401545,-0.1532995428727075,-0.03502790489643476
0.746634345974581,0.07843150835528209,-0.012417474050848587
0.796506243076678,0.006844098829881018,-0.1939578206457573
0.8051759118741437,-0.10378855629017122,0.27246439888154456
0.8073806764324245,-0.06485407709633362,-0.1198442318285779
0.7973761492012152,-0.20793367270822113,0.1400270919485262
0.8398333100893178,-0.14448075727434725,-0.23708813268423423
0.7478636290145655,-0.14247243819624444,-0.06835233271579766
0.8051759118741437,-0.10378855629017122,0.27246439888154456
0.8168941685096507,-0.16942401821765632,0.18427295450378528
0.8073806764324245,-0.06485407709633362,-0.1198442318285779
0.8054315844295539,0.09601666190468977,-0.6190252412106929
0.7236709562086401,0.4641171042610412,-0.35702151629796686
0.8357258639184526,0.06717343352259458,-0.2693163323083354
0.7954324226165166,-0.09729226260290727,-0.1074165216011076
0.8616924103330099,-0.0333451242072457,-0.23461118325513636
0.8115861243686344,-0.10042934943583262,-0.009029457648298822
0.8132655793457366,0.01358878617342707,-0.0059403753199815945
0.7841470898256828,0.08915727685957572,0.008121039775118966
0.8115861243686344,-0.10042934943583262,-0.009029457648298822
0.7974219199227239,-0.13828708947274063,-0.10201104937703204
0.7838022213284903,-0.06872150080372125,-0.14110255116189407
0.7974219199227239,-0.13828708947274063,-0.10201104937703204
0.8409609501658011,-0.21555396536121993,0.1647707648463103
0.8118515450673622,-0.10784841540597292,-0.20378000627647885
0.7779941625586797,-0.08209304750737156,0.09951584715059841
0.7843192423386351,-0.20170475933534485,-0.02523559334976261
0.8140848059962476,-0.09623643445381241,-0.053833822121097774
0.7809637651158801,-0.1024968546398968,-0.061884325240907756
0.7773850122515007,-0.10441371013050996,-0.05640080281176901
0.8151309082243963,-0.11315522059045516,0.1903175339249929
0.8140848059962476,-0.09623643445381241,-0.053833822121097774
0.7670265141896064,0.01855690222043302,0.19131698864812502
0.8169061735447234,-0.021187530359459528,0.010649890341672408
0.8108295880255536,-0.04033734169208536,-0.06461108413915256
0.7903104402992831,0.09773931135870254,0.0320797234316475
0.7808599641662468,-0.05063267037463118,-0.12929611392151347
0.8448259828345279,-0.1521836483672844,-0.24810794416246099
0.7903104402992831,0.09773931135870254,0.0320797234316475
0.8586309552508358,-0.12493242279153735,-0.2544931037943682
0.8493443518456709,-0.10280896461929195,-0.2134354000008869
0.7675190524177944,-0.09105353245869335,-0.1569651219721726
0.8297330269660808,-0.20931982123256734,-0.026267911500013896
0.9110276049935915,0.09334316703434051,-0.34195710499601867
0.9103371144180505,0.09490389140947011,-0.3499628981376716
0.8201388139098549,0.16359933023383344,0.04702619261376667
0.7762015936434954,-0.022876886733996335,-0.21859947645778044
0.7852235359086193,-0.17590252113175045,-0.02666126751581116
0.7256958172926569,0.37972674393603106,-0.32352671177735826
0.7256958172926569,0.37972674393603106,-0.32352671177735826
0.7775737650028409,0.07999246748124908,-0.15086842938356637
0.8417987046057045,0.03301423009480137,-0.10516044443238254
0.827679482537049,-0.0996192710929818,-0.08395692464705079
0.831520907787856,-0.11093202854805384,-0.08889023223848458
0.803048939348902,-0.12488034351535734,-0.13398320903432948
0.7731752900365769,-0.10552919043764475,-0.1336850711395618
0.7711462355653063,-0.10800565739006357,-0.1299866576667128
0.827679482537049,-0.0996192710929818,-0.08395692464705079
0.831520907787856,-0.11093202854805384,-0.08889023223848458
0.6974402964557085,0.63778425721343,-0.26612772896419834
0.7735262454769385,-0.026090944674412073,-0.19937768603818723
0.6974402964557085,0.63778425721343,-0.26612772896419834
0.7683670432639291,-0.18629517912059942,0.010762542432191102
0.7664239756489077,0.05063453287694411,-0.36302698767941
0.7929281868379214,-0.17132657047303237,-0.005118452057283507
0.7843278045230497,0.08866216759234397,-0.10999180924015478
0.801263033067743,0.04477290279297283,0.015627348075677727
0.761959931855738,0.08888717052541337,0.04283030780305014
0.9206021868883725,-0.405483074533003,0.3853743434909452
0.7671331636734202,0.005935860336305332,-0.20240550804022628
0.7671331636734202,0.005935860336305332,-0.20240550804022628
0.7577678109452315,-0.04918064479707965,-0.08210434248818471
0.7578237802748105,-0.04878204682426798,-0.08266203999644706
0.7577678109452315,-0.04918064479707965,-0.08210434248818471
0.7578237802748105,-0.04878204682426798,-0.08266203999644706
0.8364601883638654,-0.08097772711723264,-0.27147566289707015
0.7945241721183516,-0.04697742505507588,-0.17777778348266784
0.8436361048473797,-0.04827091584618437,-0.19243872394664044
0.8544676981962624,-0.1642978527582903,-0.1960584083225896
0.797858935204643,0.037572876576992986,-0.05942336664684161
0.7864353154559454,-0.18747236367909378,-0.13098298172355982
0.7832850575268353,-0.18323651895370632,-0.13448312567973364
0.7740587761119371,-0.12098204902960358,-0.025433670936755193
0.7654595665306343,-0.0029883196202021844,-0.2075820450223597
0.8020828353602092,-0.145388834423705,-0.31005512879325303
0.7885404620443484,0.12640477114207427,-0.16920280120950337
0.8672132305187961,-0.14305954144351574,0.04161118945526132
0.8662806921123256,-0.17851574070156176,-0.3241014376045245
0.8036216368025166,-0.07079526627428359,0.013139548966612569
0.8036216368025166,-0.07079526627428359,0.013139548966612569
0.7930435900384298,0.20168092005824972,-0.10431562894392588
0.7753260648814431,-0.062339308699983886,-0.12333698522610997
0.7957473340812371,-0.04886975626501172,-0.18813259132412904
0.7753260648814431,-0.062339308699983886,-0.12333698522610997
0.8097446506869976,0.06821137305132027,-0.057410598833461224
0.8506190130314597,-0.04923990180269344,-0.2882459610371868
0.8167671545843651,-0.1146663208246172,-0.050451386174884205
0.8167671545843651,-0.1146663208246172,-0.050451386174884205
0.8237285418327598,-0.21539330424302175,0.0900100038773235
0.8352980709840083,-0.1071004095940298,-0.2512810329425558
0.8133226871318526,-0.10860055928330944,-0.2422728022157235
0.8037482723016185,-0.04807787446365616,-0.14845363921085541
0.7652150751132116,-0.1354314847897718,0.07368465789247924
0.7759563587948968,-0.15473619968291988,-0.04961627891195114
0.8413294030196938,-0.08485643807631316,-0.18275006693259999
0.7463360340237437,-0.16317892965667416,-0.032097711929173045
0.7448086063127308,-0.16318282615102328,-0.03272222389494611
0.7701808490831048,-0.19168325238486325,-0.01354724529137974
0.7858254283183144,0.0008532507429782343,-0.11358531510374509
0.7727347281033254,-0.13701811413104775,-0.16433536430232681
0.8014286792100405,-0.055546785184998615,-0.1099672663443425
0.8014286792100405,-0.055546785184998615,-0.1099672663443425
0.7675908002115912,-0.1550490367773483,-0.0713247353810938
0.8041285608302708,-0.0182512021088716,-0.15869241596102468
0.8224856226135033,-0.07257862352120004,0.3703407798783314
0.7375853760379045,0.5384925019620714,-0.18950769583440785
0.8445740422707662,0.139269485347575,-0.4417325983574981
0.7865196838707513,0.07468263239953832,0.29478425946223846
0.7607290329404406,-0.2339011173900061,0.15179630960816043
0.7895022241830834,-0.03633511230405445,-0.18501417937156206
0.7790719045736363,-0.09572878122811443,-0.11311241811962186
0.7734422904888467,-0.03970570273028026,-0.020327919782123116
0.8331671732816746,-0.0009861089042901838,0.523531986665684
0.8331671732816746,-0.0009861089042901838,0.523531986665684
0.7619990772964866,-0.1411260220661548,-0.09730771948428252
0.7690649303598576,-0.13806763895387764,-0.04031554582920566
0.8175304324740269,0.055329269103193635,0.3618926402583074
0.8004892992871333,0.2689656529530906,0.18610619192765937
0.8095993735800058,-0.0010006293920709064,-0.04133339622660981
0.8321238520921914,-0.046262344960222024,0.30421060189418475
0.7782776520967021,-0.0216829852243417,-0.0972123698321552
0.8296676881083926,-0.032867995209561546,-0.029708479409130684
0.7618464721196543,-0.05637361776259428,-0.047000497303392064
0.797675047217921,0.04609275462097559,-0.0235307760698642
0.8309487477596891,-0.12899316359116822,-0.1516397950551193
0.7871282142967515,-0.02850267628783898,-0.15976011798319015
0.7542500707245567,-0.14464368842318204,-0.07871410487691011
0.7645030803699377,-0.0449971053868749,0.03399238339414867
0.7658455356238205,-0.09839227427495095,-0.06690983724437038
0.8105145063247801,-0.0006279069890235411,-0.25535273508795786
0.8335805293644813,-0.039327337386248884,0.043676108150393855
0.8246202534854803,-0.10368464358941269,-0.13742648626785392
0.7654749581130196,0.07734440854368721,-0.01169943838126658
0.8477402215536827,-0.10794326993550127,0.24558043530259938
0.8827667169672666,-0.1125015047769681,-0.1232014522018029
0.7654749581130196,0.07734440854368721,-0.01169943838126658
0.7955782560588089,0.07203573818578826,-0.1681609746019768
0.6874832481249977,0.4418756394974616,-0.15631364764314035
0.7751226731972454,0.025120026733266326,-0.043860761414959315
0.8012022064605642,-0.0810673705115903,0.050342381777288336
0.7955782560588089,0.07203573818578826,-0.1681609746019768
0.8559068599772481,-0.08517557904208348,-0.11520997816404155
0.8154793820674149,-0.06929923047063227,-0.12834795335441768
0.8154793820674149,-0.06929923047063227,-0.12834795335441768
0.8155914807803077,-0.05013442229647522,-0.12813322145395678
0.8154793820674149,-0.06929923047063227,-0.12834795335441768
0.8559068599772481,-0.08517557904208348,-0.11520997816404155
0.843920829624025,-0.19357427870176216,0.10732501274731604
0.8384770672302677,-0.03497612362820271,0.36832691916444776
0.7410045812111181,-0.02347816081782142,0.01749641277273062
0.8611634771887033,-0.19621618082839776,0.5941362708753677
0.8611634771887033,-0.19621618082839776,0.5941362708753677
0.8729166309058987,-0.0028085764865926344,-0.1621475866835876
0.8147839204917,-0.08608739416276284,-0.2159164903674974
0.7838721016330517,-0.12601484889948664,-0.08805675420386933
0.7882553079773569,0.02428006760151938,-0.07743886725112231
0.8729166309058987,-0.0028085764865926344,-0.1621475866835876
0.8190561752877863,-0.08123244340717234,0.2577700001971958
0.8236998838044571,0.018413364887337552,-0.13940151704272397
0.8255798698237948,-0.0955864204357603,0.19469110254534344
0.7924149759058008,-0.10223032580129726,-0.08587099720437802
0.8236998838044571,0.018413364887337552,-0.13940151704272397
0.7720265968355748,-0.15992453782014457,-0.08649646037679387
0.8201690006492381,-0.17625551403697456,0.06940905822875149
0.8267933156729788,-0.10001468756297985,-0.28900773763273513
0.855189652829127,-0.1928254947034331,0.18252293696621663
0.8258692070372979,0.0036066208092916385,0.3001748240905752
0.7796717756186808,-0.10039293572888638,-0.0634601461013441
0.8378694966284732,-0.12242809752348945,-0.36778294822174407
0.7990650509070352,0.0011601883298786586,-0.15608020079550167
0.7830202324930804,-0.1051410032115073,-0.064425511031249
0.8791681479531652,-0.12051228026762903,0.2913547414566941
0.8010448595959205,0.05562354855606219,0.3958780667592801
0.9137907801730678,-0.2231840874388107,-0.3327942565051768
0.7630991164908498,0.3826313701261455,0.30866709840764067
0.8627296514298108,-0.05808688002936985,-0.1826283275023003
0.8456592759422863,-0.10700232161485704,0.32984067877328255
0.7928416430348826,0.08822403839338405,-0.04739066851834761
0.8456592759422863,-0.10700232161485704,0.32984067877328255
0.828153559929891,-0.17832732578409458,0.20656181783726907
0.8417759304557395,-0.12667259175402934,-0.1056829909225499
0.8338424784185545,-0.2045864334641538,-0.12538163720948386
0.7928416430348826,0.08822403839338405,-0.04739066851834761
0.8627296514298108,-0.05808688002936985,-0.1826283275023003
0.8456592759422863,-0.10700232161485704,0.32984067877328255
0.787992147164079,0.3364254818953587,0.444471738658843
0.8155691747510114,0.029768915088405068,0.19453310072177016
0.8274388662479226,-0.15861291285370752,0.32204288609464954
0.8180679284188244,0.01783898432437525,0.29192214813963585
0.8057706746765179,-0.14118534288232878,-0.15175358110037276
0.8155691747510114,0.029768915088405068,0.19453310072177016
0.8663242291607829,-0.21036387413758675,-0.007613965236481002
0.8663242291607829,-0.21036387413758675,-0.007613965236481002
0.8405774364279484,-0.12418109421026638,0.36997985308293563
0.7828189519669566,0.04805362933983384,-0.029469892107406193
0.8155394476730689,0.09506637544555721,0.1173933235803229
0.8604694152933539,-0.3494856890107346,0.24349378714920417
0.8155394476730689,0.09506637544555721,0.1173933235803229
0.8483696259277362,-0.07935640054602042,0.17703253249779566
0.8435870393149525,-0.08231427282332035,0.16853376657411762
0.7826217870604737,0.061331232032062644,-0.0440876378682753
0.8647889737209462,-0.2789449918927068,0.4656773389285676
0.8535717049909113,-0.25569384685659613,0.21320549610080947
0.8481651119316993,-0.15721303496050512,0.06047941020128339
0.869052663349249,-0.09656968148145678,-0.2791379643669601
0.884623412133247,-0.11402232617593111,-0.2708034323994456
0.8677992741857934,-0.09261463051531232,-0.29964248077595906
0.7921699050159794,0.10181200972922744,-0.07192927922149017
0.7958333542528022,-0.022596344674895685,0.2767982339378922
0.8848770720045607,-0.11271875857218194,-0.15690288887131199
0.8337502994874255,-0.05412137515804655,-0.20266018026409255
0.7940139798174086,-0.19770620123315488,0.02367886362325694
0.8426668277433975,-0.19656822430105006,0.24854488466926844
0.8038465595534845,-0.10280421785597094,-0.13003464080521154
0.8536246606103486,-0.1623577711743249,0.23325801726915601
0.8568494681067751,-0.16204766795011463,0.23500283962345087
0.7710233072927644,-0.023514231503219574,0.006462466703474112
0.8426668277433975,-0.19656822430105006,0.24854488466926844
0.7545655553527553,-0.05832705600744437,-0.0054025298169504965
0.7930457798877424,-0.12657646242763673,0.08196506181527502
0.7684947621978673,-0.19097138255543797,-0.03631138428449615
0.7674177486863452,0.05651930966688909,-0.08345025447543458
0.7621666312396453,0.13627380806610828,-0.018145606256171343
0.8360513162029017,-0.17641263629855256,0.01727378635879301
0.8455206665568791,-0.04278568946906172,0.03885484688631674
0.8337052687493121,0.11874455819054888,0.21098246457259323
0.8455206665568791,-0.04278568946906172,0.03885484688631674
0.8337052687493121,0.11874455819054888,0.21098246457259323
0.836841507807977,-0.2217082042723725,0.021413630098373215
0.8368837253179713,-0.1188757862061661,-0.1393772927107767
0.8384002232181009,-0.15976595833565535,0.16433785559776765
0.8580836890458625,-0.263804523100855,0.19686252865686765
0.8580836890458625,-0.263804523100855,0.19686252865686765
0.823756390828269,0.125421689178571,0.46531812166770853
0.8432216427423231,0.042575923033461166,0.13719343008214796
0.8553898692938955,-0.19408069871184405,0.4387518577262443
0.839646545231912,-0.16433119365087132,0.12218742413736411
0.7941331063277082,0.1738410975178556,0.29024462922206634
0.7941331063277082,0.1738410975178556,0.29024462922206634
0.7662587871160071,-0.11408090394148376,0.03577370037209232
0.7845599081342316,0.06598361217621915,-0.046311772754542346
0.8006262550376395,0.26326127505120783,0.03742204245958641
0.8697197054614005,0.154545420844465,0.4118313364488357
0.7711777680267369,0.3305774454250135,0.09856406250028743
0.7903157037837225,-0.04901054628807369,-0.04208660528242797
0.851138489596728,-0.07040752742010248,0.40940383485949466
0.8625235142600054,-0.10729997825328336,0.5313571782507751
0.8752151869901077,-0.22450560311148712,0.3918961248658634
0.8184262515576781,0.10090475918710418,0.2509338946018968
0.8449983780766344,-0.07822852699023172,0.22011064225946847
0.8449983780766344,-0.07822852699023172,0.22011064225946847
0.8723085628686595,-0.10388895664804634,0.34808184931178626
0.8486855591902462,-0.06440996472847124,-0.2802620566722834
0.8183992135513145,0.38442515581163833,-0.11971685573946073
0.8595912026563304,0.07283118074566275,0.5046890503010413
0.8274168453771849,-0.0645961804898979,0.186990926488594
0.89527848649405,-0.13076149780136984,-0.019448259557874048
0.9019562011579956,-0.14621121216111924,0.16550606957853659
0.8953814531804427,-0.1310258444686501,-0.019048385253666977
0.8467626509437458,-0.12145564492192837,-0.14685670457518937
0.8750902427539828,-0.018155775239197577,0.4127293905524165
0.6070282878233182,0.3310540215838031,-0.009977158071035552
0.8040098844202828,0.3732119287154529,-0.1971094098483645
0.8564311053857407,-0.10996499641607546,0.22349888368900023
0.7975605423519669,0.1915685730215954,0.3632981261526113
0.8530183985777064,-0.055145892482637404,0.47843291276056216
0.8596234617164029,-0.21723077667273574,0.4094131968024826
0.8151299692267957,-0.15960135203772322,-0.05604805639286853
0.8248270200801078,-0.05487992249553206,0.07327148602961658
0.8475104866239602,-0.19538584168578463,0.2735699436697449
0.8570724394305125,-0.15836173411375745,0.3471653590517168
0.8849878054651561,-0.19300710359515866,0.529019327531878
0.8270225110847613,0.12932918752670947,0.23621427454065796
0.8849878054651561,-0.19300710359515866,0.529019327531878
0.8676928920753766,-0.2917579096696831,0.17285530127897036
0.8244663843716038,-0.2736836925083856,0.18261173742646503
0.7798214527301155,0.26844240581603784,0.347649279072021
0.8473956095545501,-0.05310138322596977,-0.2892415072640626
0.7857994352382729,-0.10740647898081859,0.07927657998885429
0.7906475042991294,0.056784763524331094,0.17075282770216121
0.7688235678651287,-0.13330568130080186,-0.037730146605804205
0.8694506863967348,-0.15980784568195136,0.5364938705939668
0.8295442921898364,0.12922484978916066,0.5039380233784094
0.8697408421503918,-0.05423605337360385,0.3201318546890591
0.7798214527301155,0.26844240581603784,0.347649279072021
0.8506995705425751,0.21657908246178614,0.38135588543033
0.790943898223015,0.03231827989851713,0.10008839826117144
0.786257928350341,-0.07985434328865887,0.1522438412750095
0.8744031319580667,-0.23093943285258037,0.5053792173904594
0.786257928350341,-0.07985434328865887,0.1522438412750095
0.786257928350341,-0.07985434328865887,0.1522438412750095
0.826172107987744,-0.1644789549519878,-0.10858421963202175
0.8378594781850925,-0.0365369263977498,-0.09149552544561312
0.8254481169409922,-0.10892573120476465,-0.01806285032760674
0.8182356426103601,-0.04487028041704033,-0.025836762814971992
0.8160373146301119,-0.10951083153026661,-0.012410703873938667
0.796780492233536,-0.012939716691050901,0.26890202956144843
0.7336842285994605,0.5868045273625562,-0.0996574743094022
0.8744031319580667,-0.23093943285258037,0.5053792173904594
0.8062971959581409,-0.16355729123502058,0.1134543883535814
0.7886460672827391,-0.20375852912478168,0.03382748427726634
0.8672549785470711,-0.22309795207030278,0.3114520278664142
0.8170483466680303,0.1854407970944676,0.5117714465737428
0.8219850190923892,-0.16335033824223658,-0.24453352736557377
0.8376715830916821,-0.01604464377479234,0.2977602521427602
0.8376715830916821,-0.01604464377479234,0.2977602521427602
0.8160353008114554,-0.11397394541328443,-0.04104777453062447
0.8219850190923892,-0.16335033824223658,-0.24453352736557377
0.7295908832322153,0.1554594244024956,0.036246585641387996
0.8352610386414265,-0.12540590724920145,0.3685237527127531
0.8493941519843782,-0.08069856725929167,0.28235605333746855
0.8374181477001774,-0.14682514237172975,-0.1468211816746116
0.7889854567678838,0.029051937983968212,0.10657966717577189
0.8116987010783936,0.023996054075247714,0.19731355211344154
0.8292706734501338,-0.002611919870525281,0.4633193598162835
0.8067255433840841,0.09515197953966653,0.27677513146826976
0.8375634856842176,-0.2589385202701988,0.16681705720294332
0.8028113318050385,-0.1335491798898604,0.07801860603505151
0.8178546902214583,-0.18762216736448548,-0.010163479963193334
0.806692375550836,-0.1256275825901901,-0.16266843240134818
0.8178888063975869,0.1548130695653357,0.3312020215845137
0.789409747727406,-0.20243213759905762,0.0018056648602968184
0.873018600410564,-0.33062111346937056,-0.011806282522603684
0.8142207625741638,0.1409051842452022,0.24893735544648393
0.7541970365267789,0.021186285424708767,-0.22154523695304554
0.859273139572984,-0.08516533786637723,0.3187413925016452
0.8521152108537735,-0.04543691608309916,-0.3211669930239379
0.7929900866884121,0.19848744907446897,0.217743027388612
0.78907578313849,0.38188115462130573,-0.12403835777375821
0.8130610575050177,0.08518885575232713,-0.21014048520005035
0.7929233909826443,0.10051139959281585,0.3941765605966823
0.8130610575050177,0.08518885575232713,-0.21014048520005035
0.78907578313849,0.38188115462130573,-0.12403835777375821
0.7707076201172935,0.24505099177917944,-0.19338083230193642
0.8556430608907821,-0.012310463739171468,0.07050167032695365
0.8267121007793974,-0.1629092920455852,0.009427996247305004
0.8876950174851612,-0.1182695789817774,0.34545836321553053
0.7929233909826443,0.10051139959281585,0.3941765605966823
0.7958062982091412,-0.16797889015959575,-0.05278622206327299
0.7714984742849811,0.25655583375711327,0.41891434036612446
0.8622624029078918,-0.26979962018546894,0.2791781137646489
0.8296596956234639,-0.1458042735369269,0.29959392877763164
0.8622624029078918,-0.26979962018546894,0.2791781137646489
0.7811371210243832,0.04704962972655918,0.0012195608676988656
0.8222216356140333,0.02457085507851689,0.3402063777986248
0.8296596956234639,-0.1458042735369269,0.29959392877763164
0.7693695724363876,-0.07356851424510638,-0.09728512074517187
0.7992790081587029,-0.04388669438430452,0.6989025512826408
0.8195833134785877,0.011187476322635392,0.40704452250324247
0.9133281088933694,-0.14707085980189544,0.7160987807012518
0.7845784438147079,0.22242862612534747,0.28809491422627337
0.7534571297567694,0.49160511288952663,-0.15712013085794146
0.852386954654484,-0.05328078544373205,0.0533143737950002
0.8324240178510176,-0.1760726230077547,0.3196503806680269
0.8216672724868668,0.05930480348835701,0.042749170088766
0.7997742992634758,0.02314921617104737,0.06597055566620696
0.8255106801658398,-0.0631841628302389,0.40106673816753563
0.8255106801658398,-0.0631841628302389,0.40106673816753563
0.8441559353085324,-0.17403418463555717,0.2484351500753374
0.8060151779794282,0.039125358969214374,-0.13447303468758048
0.821543518406554,0.05577251313418974,0.3920151956164008
0.7375584989249471,0.12421836235415162,-0.11420328292720333
0.8257573371172808,0.35315521373460185,0.5046590836916189
0.8488278705869874,-0.07869262535208157,-0.02016454925603528
0.8404521608014519,-0.18212522513558602,-0.02832404193471566
0.821543518406554,0.05577251313418974,0.3920151956164008
0.8944117621418062,-0.44810261767330634,0.016201471796837064
0.8055470783789382,0.10436441742841812,0.14455232943780888
0.8444343725977548,-0.16139926445580136,-0.06038610024406543
0.7887425793814342,0.08209199862242478,0.2450038307204681
0.7632164261489913,-0.24478959858230123,0.07311529013729784
0.8214357093338349,-0.18826337014011127,0.38411241369307353
0.8752794535436619,-0.20626120804745493,0.07168157651064672
0.8099354408315336,0.06753639045680246,0.23994628492452036
0.767543549306106,0.47786146408610103,0.12569922633465808
0.843349948212273,-0.22358063892157834,0.3489716691241899
0.8182162335117598,-0.024781908849335982,-0.13949591182117532
0.832445988559245,-0.16452814905945498,0.37241767824617694
0.7977324570551332,0.10642155431274869,0.17378096148240413
0.8332467319513617,-0.11703286012069472,0.38534705977007294
0.8145461080428604,-0.011743798176289108,0.12653387076242412
0.8220906417181846,-0.12616354805815336,0.2709595344663684
0.8528995888620019,-0.11979747420618836,0.04628796808506441
0.8168495437457639,-0.12457039561996741,0.07568104493448174
0.8118829110828587,0.05147062877511663,0.3013550340009376
0.8528995888620019,-0.11979747420618836,0.04628796808506441
0.8477626925552035,-0.048917423303600605,0.08040970270901726
0.865903552626214,-0.3585525831189439,0.23336691003164362
0.7647179944969955,0.2828353702687729,0.44518119211565893
0.8507431904296485,-0.2182414653218203,0.2657376003574073
0.8510366945735428,-0.21852426605183764,0.2685279270070991
0.7851671608571189,0.2865480754617394,0.3617056290123933
0.8391031203803367,-0.09615472282215753,0.06310104385985849
0.8391031203803367,-0.09615472282215753,0.06310104385985849
0.8338528985318328,-0.05728931775315532,0.157077563920819
0.8330609018444348,-0.021098795988967467,0.409029596117149
0.8232480203280741,-0.029809082408177312,0.1370110501819744
0.8459821587306751,-0.006131629567230762,0.05692973109103
0.7627905649076188,0.4433237240528089,0.2404498431065299
0.7587957639346767,0.4597907453642815,0.24557687386889276
0.8496656493080001,0.03589518985985338,0.03750223594310781
0.7193208504393362,0.27155662067473124,-0.07505777909455269
0.781609634559997,0.1778013708459919,0.46409648998637526
0.8284098150875314,-0.13124655779479774,-0.028391090067434288
